Participant.ID;Scenario;Task;Reply;UttEnum;Depth;Attach;Comp;Global;Health;Control;MetaCog;Others;Hopeless;OthViews;OtherNeg;NC;Exclude
56275;FA;P1;It means they want to control me.;2908;2;0;0;0;0;3;0;0;0;0;0;0;0
56275;FA;DAT; It means that they want me to seem like I did something wrong;2909;3;0;0;0;0;0;0;0;0;2;0;0;0
56275;FA;DAT;It makes it seem like I don't care about their feelings;2910;4;1;0;0;0;0;0;0;0;3;0;0;0
56275;FA;Scen;My family has been planning to visit me for the past 6 months but I have asked them to hold off on their plans because I feel that I am too busy.  They are very hurt by this news.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;FA;Emo;Annoyed;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;FA;EmoInt;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;FA;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;FA;Im;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;FA;Beh;I would listen to what they say to me and try to reach a workable compromise;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;PTR;AT;I am undesirable;2911;1;3;0;0;0;0;0;0;0;0;0;0;0
56275;PTR;P1;I am unattractive;2912;2;3;0;0;0;0;0;0;0;0;0;0;0
56275;PTR;DAT;I would not be able to have the dating life I want;2913;3;2;0;0;0;1;0;0;0;0;0;0;0
56275;PTR;DAT;I might be single forever;2914;4;3;0;0;0;0;0;0;2;0;0;0;0
56275;PTR;DAT;I could die alone;2915;5;3;0;0;0;0;0;0;1;0;0;0;0
56275;PTR;EmoInt;86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;PTR;EmoCat;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;PTR;Im;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;PTR;Emo;Embarrassed ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;PTR;Scen;Last week I talked to a girl at a bar but was rejected by her;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;PTR;Beh;I would hang out with my friends to get my self-esteem back;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;Waving;AT;He doesn't like me;2916;1;1;0;0;0;0;0;0;0;2;0;0;0
56275;Waving;P1;Because I want people like him to like me;2917;2;0;0;0;0;0;0;0;0;3;0;0;0
56275;Waving;DAT;If people like him don't like me then I don't feel included;2918;3;2;0;0;0;0;0;0;0;1;0;0;0
56275;Waving;DAT;If I don't feel included within social groups I like, then I won't have any friends;2919;4;3;0;0;0;0;0;0;0;1;0;0;0
56275;Waving;DAT;If I don't have any friends than I will be lonely;2920;5;3;0;0;0;0;0;0;0;0;0;0;0
56275;Waving;DAT;If I'm lonely then I won't be happy;2921;6;3;0;0;0;0;0;0;0;0;0;0;0
56275;Waving;Scen;As I am walking down the street I wave to someone I have met a few times and who I like.  He does not wave back and I get no response from him.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;Waving;Im;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;Waving;Beh;I would try not to worry about it.  Next time I would wave at him again and if I get the same non-response then I won't bother again.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;Waving;Emo;Rejected;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;Waving;EmoInt;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56275;Waving;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Fired;AT;I lost my job;2922;1;0;3;0;0;0;0;0;0;0;0;0;0
56485;Fired;P1;I got fired and dont have income coming into my household now;2923;2;0;3;0;0;0;0;0;0;0;0;0;0
56485;Fired;DAT;I may not be able to pay all of my bills on time.;2924;3;0;3;0;0;0;0;0;0;0;0;0;0
56485;Fired;DAT;I might lose my house and my wife and family would have no where to go.;2925;4;3;3;0;0;0;0;0;1;0;0;0;0
56485;Fired;DAT;My wife might leave me.;2926;5;3;0;0;0;0;0;0;0;0;0;0;0
56485;Fired;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Fired;Im;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Fired;Scen;I was working as a car salesmen for the past 6 months and was just fired for not meeting quotas.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Fired;Emo;Sad;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Fired;EmoInt;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Fired;Beh;Look for a new job immediately.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;JA;AT;I need a job and others keep getting them before me.;2927;1;0;3;0;0;0;0;0;0;0;0;0;0
56485;JA;P1;I may not be a good candidate for some reason.;2928;2;0;2;0;0;0;0;0;0;0;0;0;0
56485;JA;DAT;I may not ever get a job.;2929;3;0;3;0;0;0;0;0;2;0;0;0;0
56485;JA;DAT;I wont make any money if I do not get a job.;2930;4;0;3;0;0;0;0;0;0;0;0;0;0
56485;JA;DAT;I wont be able to afford a place to live or a new car.;2931;5;0;3;0;0;0;0;0;0;0;0;0;0
56485;JA;DAT;I wont be able to move forward with my wife in life and have our own things.;2932;6;1;3;0;0;1;0;0;0;0;0;0;0
56485;JA;Emo;irritated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;JA;EmoInt;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;JA;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;JA;Beh;I would keep applying for jobs.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;JA;Scen;A job I applied for has filled for the third time this week.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;JA;Im;85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Lover;AT;I am unable to keep my wife happy and now she left.;2933;1;3;0;0;0;1;0;0;0;0;0;0;0
56485;Lover;P1;I may not be able to restore my marriage.;2934;2;3;0;0;0;1;0;0;1;0;0;0;0
56485;Lover;DAT;I will be divorced.;2935;3;3;0;0;0;0;0;0;0;0;0;0;0
56485;Lover;DAT;I may not be able to find someone else again.;2936;4;3;0;0;0;0;0;0;1;0;0;0;0
56485;Lover;Scen;I came home to my wife's things being gone and a note from my wife telling me she is leaving me.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Lover;Im;65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Lover;Emo;depression;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Lover;Beh;I would try to fix things with my wife.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Lover;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Lover;EmoInt;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;PTR;AT;Can we afford to start this process so soon?;2937;1;0;0;0;0;0;0;0;0;0;0;1;0
56485;PTR;P2;We do not have the money and lose our earnest money before we can build the house.;2938;2;0;3;0;0;0;0;0;1;0;0;0;0
56485;PTR;DAT;We lose the property and and my wife is very upset.;2939;3;3;3;0;0;0;0;0;1;0;0;0;0
56485;PTR;DAT;my wife would be upset I didnt work harder.;2940;4;3;0;1;0;0;0;0;0;0;0;0;0
56485;PTR;DAT;She would get mad and leave me.;2941;5;3;0;0;0;0;0;0;0;0;0;0;0
56485;PTR;DAT;I would be alone;2942;6;3;0;0;0;0;0;0;0;0;0;0;0
56485;PTR;Scen;We were approved for a home lot purchase 3 months earlier than expected.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;PTR;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;PTR;Emo;Anxious;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;PTR;EmoInt;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;PTR;EmoCat;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;PTR;Beh;Work harder and try to save more money.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Waving;AT;What is wrong with me that would cause them to ignore me?;2943;1;0;0;1;0;0;0;0;0;2;0;0;0
56485;Waving;P1;There is something wrong with me that people do not like.;2944;2;0;0;2;0;0;0;2;0;3;0;0;0
56485;Waving;DAT;It will be hard for me to fit in.;2945;3;1;0;0;0;0;0;0;0;0;0;0;0
56485;Waving;DAT;I will be lonely and not have friends.;2946;4;3;0;0;0;0;0;0;0;0;0;0;0
56485;Waving;Scen;I saw someone I had met a few times and waved at them but they did not wave back.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Waving;Im;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Waving;Emo;rejected;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Waving;EmoInt;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Waving;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
56485;Waving;Beh;I would do nothing.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CB;AT;I already know what I need to do and don't need to be interrupted on break to be reminded by an overly fussy or overbearing supervisor. ;2947;1;0;0;0;0;1;0;0;0;0;1;0;0
57010;CB;P1;It says I have little patience for authority figures. ;2948;2;0;0;1;0;2;0;0;0;0;0;0;0
57010;CB;DAT;I don't like being unnecessarily told what to do. ;2949;3;0;0;0;0;1;1;0;0;0;1;0;0
57010;CB;DAT;I don't like it when people needlessly display their authority.;2950;4;0;0;0;0;1;0;2;0;0;0;0;0
57010;CB;DAT;I'm very touchy about people trying to act dominant.;2951;5;0;0;0;0;1;1;2;0;0;0;0;0
57010;CB;DAT;I don't like being dominated so I should push back or remove myself from those situations.;2952;6;0;0;0;0;3;0;0;0;0;0;0;0
57010;CB;Im;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CB;Scen;I'm on break when my boss stops by to remind me of work that needs to be done. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CB;Emo;Irritation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CB;Beh;Ignore him and do what I was already going to do, namely finish the work. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CB;EmoInt;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CB;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CW;AT;It's sad they weren't interested in a more involved relationship.;2953;1;2;0;0;0;0;0;0;0;2;0;0;0
57010;CW;P1;I really liked them, so tried to get to know them better.;2954;2;0;0;0;0;0;0;0;0;0;0;1;0
57010;CW;DAT;I was interested in forming a friendship. ;2955;3;1;0;0;0;0;0;0;0;0;0;0;0
57010;CW;DAT;I found them to be of interest on an emotional or psychological level.;2956;4;0;0;0;0;0;0;0;0;0;0;1;0
57010;CW;Scen;I invited a co worker to spend time outside of work together but they were not interested.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CW;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CW;Beh;I would continue being friendly at work but wouldn't try to take the relationship any further. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CW;EmoInt;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CW;Im;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;CW;Emo;Disappointed.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Fired;AT;I hated this job anyway and have several grievances regarding the business and standards of the establishment.;2957;1;0;0;0;0;0;0;0;0;0;0;1;0
57010;Fired;P1;That I didn't like the job or commit to it enough to make it work. ;2958;2;0;0;0;0;0;0;0;0;0;0;1;0
57010;Fired;DAT;That I only took the job and stayed that long to explore a topic of interest. ;2959;3;0;0;0;0;0;0;0;0;0;0;1;0
57010;Fired;DAT;That I sometimes waste too much time following a path looking for data. ;2960;4;0;0;0;0;0;0;0;0;0;1;0;0
57010;Fired;DAT;That I can be more than a bit compulsive about investigating odd byways of thought. ;2961;5;0;0;0;0;0;3;0;0;0;0;0;0
57010;Fired;EmoInt;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Fired;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Fired;Scen;Working as a car salesman, I'm fired for not meeting my quotas. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Fired;Emo;Anger;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Fired;Beh;Decide what type of job I want to take next and do that. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Fired;Im;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;PTR;AT;I don't get to see my son as often as I would like to as it is. ;2962;1;2;0;0;0;1;0;0;0;0;0;0;0
57010;PTR;P1;It says that divorce is hard and not being able to see my son as often as I would like is troubling. ;2963;2;3;0;0;0;0;0;0;0;0;0;0;0
57010;PTR;DAT;It says I wish I could spend more time with my son and I wish I could have the kind of family unit I wanted. ;2964;3;3;0;0;0;1;0;0;0;0;0;0;0
57010;PTR;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;PTR;Emo;Sadness;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;PTR;Scen;My ex spouse was going out of town for the week and taking our son with her, so I would not be able to see him that week.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;PTR;EmoInt;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;PTR;EmoCat;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;PTR;Beh;Nothing, save for seeing my son again as soon as I can. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Waving;AT;I wonder why they reacted the way they did. ;2965;1;0;0;0;0;0;0;0;0;0;0;1;0
57010;Waving;Im;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Waving;Emo;Amusement;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Waving;EmoInt;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Waving;Scen;I see an acquaintance walking down the street, wave at them but am ignored. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Waving;EmoCat;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57010;Waving;Beh;I wouldn't do anything. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Essay;AT;Frustration that I can't write anything;2966;1;0;3;0;0;1;0;0;0;0;0;0;0
57420;Essay;P1;I would feel like a failure;2967;2;0;0;3;0;0;0;0;0;0;0;0;0
57420;Essay;DAT;It means I'm  not trying hard enough;2968;3;0;0;1;0;0;0;0;0;0;0;0;0
57420;Essay;DAT;I'm not working as hard as I should;2969;4;0;0;1;0;0;0;0;0;0;0;0;0
57420;Essay;DAT;It means that I'm not working to the best of my abilities;2970;5;0;0;2;0;0;0;0;0;0;0;0;0
57420;Essay;DAT;That I'm having trouble focusing at the task at hand;2971;6;0;0;0;0;0;0;0;0;0;1;0;0
57420;Essay;DAT;I'm letting myself be distracted;2972;7;0;0;1;0;1;0;0;0;0;0;0;0
57420;Essay;EmoInt;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Essay;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Essay;Scen;I'm trying to write an essay but I'm struggling to come up with ideas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Essay;Im;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Essay;Emo;frustrated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Essay;Beh;I would get up from the desk and take a short walk  and try to relax;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;FA;AT;I'm sad that my family feels hurt;2973;1;3;0;0;0;0;0;0;0;0;0;0;0
57420;FA;P1;I don't want to hurt their feelings;2974;2;1;0;0;0;0;0;0;0;0;0;0;0
57420;FA;DAT;It means I was insensitive to them;2975;3;0;0;1;0;0;0;0;0;0;0;0;0
57420;FA;DAT;That I'm selfish;2976;4;0;0;3;0;0;0;0;0;0;0;0;0
57420;FA;DAT;It means I'm not a caring person;2977;5;0;0;3;0;0;0;0;0;0;0;0;0
57420;FA;DAT;It says I only care about myself;2978;6;0;0;3;0;0;0;0;0;0;0;0;0
57420;FA;DAT;It means I have to put my needs aside and think about others;2979;7;0;0;1;0;0;0;0;0;0;0;1;0
57420;FA;DAT;It means I have to make amends to the people I've hurt;2980;8;1;0;0;0;0;0;0;0;3;0;0;0
57420;FA;DAT;It means I feel bad for hurting their feelings;2981;9;0;0;1;0;0;0;0;0;0;0;0;0
57420;FA;DAT;It means that I have to work hard to show them I care;2982;10;1;0;0;0;0;0;0;0;0;0;0;0
57420;FA;Scen;My family feels I don't want them to visit me;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;FA;Im;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;FA;Emo;sad;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;FA;EmoInt;83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;FA;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;FA;Beh;Make as much time for my family as possible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Fired;AT;I would feel like a failure;2983;1;0;0;3;0;0;0;0;0;0;0;0;0
57420;Fired;P1;It would mean I didn't work hard enough;2984;2;0;0;3;0;0;0;0;0;0;0;0;0
57420;Fired;DAT;I may not get another job;2985;3;0;3;0;0;0;0;0;0;0;0;0;0
57420;Fired;DAT;I will have trouble paying my bills;2986;4;0;3;0;0;0;0;0;0;0;0;0;0
57420;Fired;DAT;It will cause me great stress;2987;5;0;0;0;0;0;0;0;0;0;1;0;0
57420;Fired;DAT;If I'm stressed, I'll have trouble getting another job;2988;6;0;1;0;1;0;0;0;0;0;0;0;0
57420;Fired;DAT;without a job, I'll have no income to pay my bills;2989;7;0;3;0;0;0;0;0;0;0;0;0;0
57420;Fired;DAT;If I can't pay my bills I may become homeless;2990;8;0;3;0;0;0;0;0;1;0;0;0;0
57420;Fired;Scen;I was fired from my car sales job;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Fired;Im;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Fired;Beh;ask my boss for a chance to improve;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Fired;Emo;despair;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Fired;EmoInt;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Fired;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Party;AT;what's wrong with me?;2991;1;0;0;3;0;0;0;0;0;0;0;0;0
57420;Party;P1;no one wants to talk to me;2992;2;1;0;0;0;0;0;0;0;3;0;0;0
57420;Party;DAT;I don't know why people don't want to speak to me;2993;3;1;0;0;0;0;0;0;0;2;0;0;0
57420;Party;DAT;I would feel bad about myself;2994;4;0;0;2;0;0;0;0;0;0;0;0;0
57420;Party;DAT;I would withdraw from people;2995;5;2;0;0;0;0;0;1;0;0;0;0;0
57420;Party;DAT;I would become depressed;2996;6;0;0;0;3;0;0;0;1;0;0;0;0
57420;Party;DAT;I would feel that I am not worth anything;2997;7;0;0;3;0;0;0;0;0;0;0;0;0
57420;Party;DAT;I would feel increasingly lonely;2998;8;3;0;0;0;0;0;0;0;0;0;0;0
57420;Party;DAT;I feel I'm unworthy of happiness;2999;9;0;0;3;0;0;0;0;0;0;0;0;0
57420;Party;DAT;life would not be worth living;3000;10;0;0;0;0;0;0;0;3;0;0;0;0
57420;Party;Scen;A person at a party was not interested in me;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Party;Beh;I would try to talk to someone else at the party;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Party;Im;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Party;Emo;lonely;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Party;EmoInt;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;Party;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;PTR;AT;I'm mad at myself for being careless;3001;1;0;0;2;0;1;0;0;0;0;0;0;0
57420;PTR;P1;I should have planned better;3002;2;0;1;1;0;0;0;0;0;0;0;0;0
57420;PTR;DAT;It means I wasn't focused;3003;3;0;0;0;0;0;0;0;0;0;0;1;0
57420;PTR;DAT;It means that I'm a failure;3004;12;0;0;3;0;0;0;0;0;0;0;0;0
57420;PTR;DAT;I'm not putting my full effort into my work;3005;4;0;0;1;0;0;0;0;0;0;0;0;0
57420;PTR;DAT;It says I'm not performing well at work;3006;5;0;3;0;0;0;0;0;0;0;0;0;0
57420;PTR;DAT;My boss will be unhappy;3007;6;0;0;0;0;1;0;0;0;1;0;0;0
57420;PTR;DAT;He will give me a bad review;3008;7;0;3;0;0;0;0;0;0;0;0;0;0
57420;PTR;DAT;My work quality will be watched closely;3009;8;0;0;0;0;3;0;0;0;0;0;0;0
57420;PTR;DAT;If I keep making mistakes I could be fired;3010;9;0;3;0;0;0;0;0;0;0;0;0;0
57420;PTR;DAT;I may have trouble finding another job;3011;10;0;3;0;0;0;0;0;0;0;0;0;0
57420;PTR;DAT;I will have financial trouble;3012;11;0;3;0;0;0;0;0;0;0;0;0;0
57420;PTR;Scen;I made a mistake with an expensive reagent at work and ruined my experiment.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;PTR;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;PTR;Emo;angry;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;PTR;EmoInt;91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;PTR;EmoCat;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57420;PTR;Beh;work hard and be very focused on all work tasks;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;CW;AT;Maybe they don't really like me;3013;1;2;0;0;0;0;0;0;0;2;0;0;0
57481;CW;P1;Maybe there's something wrong with me, like I'm annoying;3014;2;1;0;3;0;0;0;1;0;0;0;0;0
57481;CW;DAT;Maybe I over-read the situation and now I'm embarrassed;3015;3;0;0;0;0;0;1;0;0;0;1;0;0
57481;CW;DAT;I hope they don't think I'm crazy;3016;4;0;0;0;0;0;0;0;0;3;0;0;0
57481;CW;Scen;I try to make plans with a co-worker but they are busy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;CW;Im;52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;CW;Emo;disappointment;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;CW;EmoInt;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;CW;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;CW;Beh;I guess I'd go out with different friends and talk about the siutation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;Essay;AT;I'm wasting time;3017;1;0;0;1;0;0;0;0;0;0;1;0;0
57481;Essay;P1;Yes, because I want to do other things with my time;3018;2;0;0;0;0;2;0;0;0;0;0;0;0
57481;Essay;DAT;I am uninspired and need to break through the block;3019;3;0;0;0;0;0;0;0;0;0;0;1;0
57481;Essay;DAT;I'm in an rut overall and I need to fix it;3020;4;0;0;3;0;2;0;0;0;0;0;0;0
57481;Essay;Beh;Take a break, go for a walk, do yoga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;Essay;Scen;I have writers block after trying for a few hours;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;Essay;Im;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;Essay;Emo;frustrated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;Essay;EmoInt;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;Essay;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;JA;AT;I think I'm a failure;3021;1;0;0;3;0;0;0;0;0;0;0;0;0
57481;JA;P1;Yes. I would be depressed and worthless.;3022;2;0;0;3;3;0;0;0;1;0;0;0;0
57481;JA;DAT;I wouldn't be able to pay my bills.;3023;3;0;3;0;0;0;0;0;0;0;0;0;0
57481;JA;DAT;I would have to ask for help and lose my independence.;3024;4;3;0;0;0;0;0;0;0;0;0;0;0
57481;JA;Scen;I'm applying for jobs and have been rejected for the 3rd one this week.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57481;JA;Beh;Keep applying for more jobs, fix my resume, ask for leads on jobs;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
